crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
10/12/2019 08:23:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER BACKING,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20,7,10
12/13/2018 06:35:00 PM,STOP SIGN/FLASHER,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,2.0,18,5,12
05/07/2017 04:42:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,WORN SURFACE,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,16,1,5
02/13/2023 08:03:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,2.0,0.0,1.0,1.0,0.0,1.0,8,2,2
08/17/2021 05:19:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,N,"OVER $1,500",UNABLE TO DETERMINE,2,FATAL,1.0,1.0,0.0,0.0,0.0,1.0,17,3,8
12/24/2017 11:00:00 PM,NO CONTROLS,SNOW,DUSK,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,23,1,12
11/27/2020 09:19:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,21,6,11
05/15/2017 01:20:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,13,2,5
07/21/2024 03:37:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,3,1,7
06/03/2023 01:45:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13,7,6
11/07/2020 11:00:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,FOUR WAY,STRAIGHT AND LEVEL,DRY,WORN SURFACE,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,1,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,23,7,11
08/30/2018 08:20:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20,5,8
03/31/2021 11:12:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,11,4,3
09/11/2019 07:00:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7,4,9
01/21/2022 09:25:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,21,6,1
12/05/2019 12:55:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER LANE USAGE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12,5,12
05/25/2019 06:35:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18,7,5
07/07/2022 06:20:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,N,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18,5,7
06/07/2023 08:35:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,8,4,6
03/01/2022 10:13:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22,3,3
11/19/2022 01:30:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,OTHER NONCOLLISION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,13,7,11
11/18/2021 12:24:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0,5,11
12/11/2019 07:52:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,19,4,12
07/07/2017 06:22:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,18,6,7
03/07/2018 04:15:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,16,4,3
04/22/2018 06:04:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,18,1,4
05/21/2021 02:10:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14,6,5
06/17/2021 04:28:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16,5,6
01/02/2016 10:53:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22,7,1
02/19/2020 07:45:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7,4,2
08/12/2016 01:00:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13,6,8
11/03/2022 11:49:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING STOP SIGN,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,3.0,11,5,11
01/10/2020 04:00:00 PM,UNKNOWN,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,16,6,1
06/24/2018 10:30:00 AM,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,CURVE ON GRADE,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,NOT APPLICABLE,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,10,1,6
12/18/2023 04:57:00 AM,STOP SIGN/FLASHER,CLEAR,DARKNESS,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,N,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,4,2,12
05/07/2023 04:00:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16,1,5
11/28/2022 09:30:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9,2,11
06/07/2019 11:19:00 PM,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,23,6,6
01/06/2019 06:20:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DISREGARDING STOP SIGN,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,18,1,1
07/03/2019 04:50:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,UNABLE TO DETERMINE,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,16,4,7
06/30/2022 12:50:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,12,5,6
12/10/2016 03:40:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,HEAD ON,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",DISREGARDING STOP SIGN,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15,7,12
01/18/2018 08:30:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER BACKING,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,8,5,1
09/23/2021 05:32:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING STOP SIGN,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,17,5,9
05/26/2024 02:40:00 PM,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,WET,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,14,1,5
01/22/2022 04:50:00 PM,TRAFFIC SIGNAL,CLEAR,DUSK,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,16,7,1
11/23/2023 05:52:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,TRAFFIC ROUTE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,17,5,11
07/25/2020 11:15:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,23,7,7
06/08/2021 12:04:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,1.0,12,3,6
11/25/2023 03:31:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,1.0,1.0,4.0,3,7,11
06/28/2018 03:00:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,15,5,6
10/16/2016 09:05:00 AM,TRAFFIC SIGNAL,UNKNOWN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9,1,10
09/16/2017 06:30:00 AM,TRAFFIC SIGNAL,CLEAR,DAWN,ANGLE,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",EXCEEDING AUTHORIZED SPEED LIMIT,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,6,7,9
04/26/2018 09:20:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,CENTER TURN LANE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,N,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,21,5,4
11/06/2018 09:55:00 AM,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9,3,11
09/10/2020 08:02:00 AM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER OVERTAKING/PASSING,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,8,5,9
02/08/2021 09:17:00 AM,TRAFFIC SIGNAL,SNOW,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,9,2,2
02/20/2019 06:10:00 AM,TRAFFIC SIGNAL,SNOW,DARKNESS,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,6,4,2
11/02/2017 12:45:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER BACKING,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12,5,11
02/18/2021 04:17:00 AM,TRAFFIC SIGNAL,SNOW,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,4,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,4,5,2
09/07/2018 01:45:00 PM,NO CONTROLS,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,13,6,9
10/19/2022 06:40:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,6,4,10
08/03/2020 11:00:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,11,2,8
06/23/2019 11:06:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,"REPORTED, NOT EVIDENT",3.0,0.0,0.0,0.0,3.0,0.0,11,1,6
02/04/2021 01:37:00 PM,STOP SIGN/FLASHER,SNOW,DAWN,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,3.0,0.0,1.0,0.0,2.0,1.0,13,5,2
11/03/2019 04:45:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16,1,11
01/28/2024 02:36:00 AM,STOP SIGN/FLASHER,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,2,1,1
12/02/2023 02:00:00 PM,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,N,"OVER $1,500","DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)",2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,14,7,12
08/02/2020 11:00:00 PM,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,23,1,8
08/10/2018 03:00:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,15,6,8
06/28/2019 05:14:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,6,6
11/16/2019 04:37:00 PM,TRAFFIC SIGNAL,CLEAR,DARKNESS,TURNING,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",NOT APPLICABLE,3,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,16,7,11
